,f1,acc,prec,kappa,recall
erosion,0.6536796536796537,0.7686189443239335,0.5354609929078015,0.4923676205420434,0.8388888888888889
haven,0.5642151481888035,0.7129428778018799,0.46557971014492755,0.36421303485386947,0.7158774373259053
barrier,0.5906183368869935,0.7223427331887202,0.4784110535405872,0.3975578878588639,0.7715877437325905
grid,0.5798045602605864,0.720173535791757,0.4750889679715303,0.38496392320624384,0.7437325905292479
sonne,0.6075675675675676,0.737527114967462,0.49646643109540634,0.42486369942501157,0.7827298050139275
pump,0.5487804878048781,0.6789587852494577,0.432,0.32678742536634353,0.7520891364902507
cali,0.5925155925155925,0.7165582067968185,0.472636815920398,0.395943362169245,0.7938718662952646
buenosaires,0.6131868131868132,0.7454808387563269,0.5063520871143375,0.43584513832233185,0.7771587743732591
footpath,0.6254071661237786,0.7505422993492408,0.5124555160142349,0.45171202456370574,0.8022284122562674
9,0.5881081081081081,0.7245119305856833,0.48056537102473496,0.39634454402459884,0.7576601671309192
wash,0.5505735140771637,0.6883586406362979,0.44,0.33436627928401774,0.7353760445682451
georgetown,0.5560253699788583,0.6963123644251626,0.44804088586030666,0.34503164000306696,0.7325905292479109
drama,0.5777310924369748,0.7093275488069414,0.463743676222597,0.3759095327791011,0.766016713091922
santiago,0.6193693693693694,0.7556037599421548,0.5188679245283019,0.4491624087935293,0.7681564245810056
londonist,0.5995575221238938,0.7382501807664498,0.49633699633699635,0.4173765501061334,0.7569832402234636
snapshot,0.5601703940362087,0.7013738250180767,0.45266781411359724,0.35287506472053753,0.7346368715083799
cowboy,0.5543710021321961,0.6977584960231381,0.4482758620689655,0.3445453040565821,0.7262569832402235
n,0.5793397231096911,0.7143890093998554,0.46815834767641995,0.3810790570571727,0.7597765363128491
rosa,0.6195286195286195,0.754880694143167,0.5178236397748592,0.44883232916972815,0.770949720670391
ed,0.5653104925053533,0.7064352856109906,0.4583333333333333,0.3614304917741946,0.7374301675977654
overgrown,0.5888650963597432,0.7223427331887202,0.4774305555555556,0.39603278039726775,0.7681564245810056
process,0.5439503619441572,0.6811279826464208,0.4318555008210181,0.323320208095487,0.7346368715083799
egg,0.6091703056768559,0.7411424439624006,0.5,0.4291317883085438,0.7793296089385475
widescreen,0.5747368421052631,0.707881417208966,0.46114864864864863,0.3721957171975038,0.7625698324022346
falling,0.5393939393939394,0.6702819956616052,0.4218009478672986,0.3124264070963183,0.7478991596638656
jeep,0.5642633228840126,0.6984815618221258,0.45,0.3557244693793422,0.7563025210084033
iso400,0.5660377358490567,0.7006507592190889,0.45226130653266333,0.3589221653432223,0.7563025210084033
provence,0.6090909090909091,0.7512653651482285,0.5124282982791587,0.4360575521148198,0.7507002801120448
tampa,0.55863539445629,0.7006507592190889,0.4509466437177281,0.35114571292581764,0.7338935574229691
