,avg_acc,avg_f1,avg_kappa,avg_prec,avg_recall,rank_fn,dir_fn
"['5_Activ_tanh_Dropout_0.5_Hsize_[1000, 100]_mlnrep_50_300_0.0_k-means++_50_kmeans_Dev_6223MClass_Balanced_balanced_Features_None_MD_3_DecisionTree3']",0.9665916760404951,0.6671844494046,0.6450033654221156,0.6737281635184231,0.6607666267051111,"../../data/processed/newsgroups/clusters/rank/5_Activ_tanh_Dropout_0.5_Hsize_[1000, 100]_mlnrep_50_300_0.0_k-means++_50_kmeans_best_50_rank.npy","../../data/processed/newsgroups/clusters/directions/5_Activ_tanh_Dropout_0.5_Hsize_[1000, 100]_mlnrep_50_300_0.0_k-means++_50_kmeans_cent.npy"
"['5_Activ_tanh_Dropout_0.5_Hsize_[1000, 100]_mlnrep_10_100_1e-05_k-means++_100_kmeans_Dev_6223MClass_Balanced_balanced_Features_None_MD_3_DecisionTree3']",0.9680780973806847,0.6760276741320579,0.6543804714484376,0.697993236439437,0.6554024272102791,"../../data/processed/newsgroups/clusters/rank/5_Activ_tanh_Dropout_0.5_Hsize_[1000, 100]_mlnrep_10_100_1e-05_k-means++_100_kmeans_best_100_rank.npy","../../data/processed/newsgroups/clusters/directions/5_Activ_tanh_Dropout_0.5_Hsize_[1000, 100]_mlnrep_10_100_1e-05_k-means++_100_kmeans_cent.npy"
"['5_Activ_tanh_Dropout_0.5_Hsize_[1000, 100]_mlnrep_10_100_1e-05_k-means++_200_kmeans_Dev_6223MClass_Balanced_balanced_Features_None_MD_3_DecisionTree3']",0.9706251004338746,0.6829286114855018,0.6628342650625402,0.7435117975007259,0.6314745022659232,"../../data/processed/newsgroups/clusters/rank/5_Activ_tanh_Dropout_0.5_Hsize_[1000, 100]_mlnrep_10_100_1e-05_k-means++_200_kmeans_best_200_rank.npy","../../data/processed/newsgroups/clusters/directions/5_Activ_tanh_Dropout_0.5_Hsize_[1000, 100]_mlnrep_10_100_1e-05_k-means++_200_kmeans_cent.npy"
