,avg_acc,avg_f1,avg_kappa,avg_prec,avg_recall,rank_fn,dir_fn
['num_stw_US_200_Activ_tanh_Dropout_0.1_Hsize_3_mlnrep_Dev_6223MClass_Balanced_None_Features_None_MD_3_DecisionTree3'],0.9630724730837216,0.5098851701548032,0.4854807271629366,0.6838824218327652,0.4064690139994536,../../data/processed/newsgroups/rank/fil/num_stw_US_200_Activ_tanh_Dropout_0.1_Hsize_3_mlnrep_ndcg_2000_10000_0_rank.npy,../../data/processed/newsgroups/directions/fil/num_stw_US_200_Activ_tanh_Dropout_0.1_Hsize_3_mlnrep_ndcg_2000_10000_0_dir.npy
['num_stw_US_200_Activ_tanh_Dropout_0.1_Hsize_3_mlnrep_Dev_6223MClass_Balanced_None_Features_None_MD_3_DecisionTree3'],0.9630724730837216,0.5098851701548032,0.4854807271629366,0.6838824218327652,0.4064690139994536,../../data/processed/newsgroups/rank/fil/num_stw_US_200_Activ_tanh_Dropout_0.1_Hsize_3_mlnrep_ndcg_2000_10000_0_rank.npy,../../data/processed/newsgroups/directions/fil/num_stw_US_200_Activ_tanh_Dropout_0.1_Hsize_3_mlnrep_ndcg_2000_10000_0_dir.npy
['num_stw_US_200_Activ_tanh_Dropout_0.1_Hsize_3_mlnrep_Dev_6223MClass_Balanced_None_Features_None_MD_3_DecisionTree3'],0.9630724730837216,0.5098851701548032,0.4854807271629366,0.6838824218327652,0.4064690139994536,../../data/processed/newsgroups/rank/fil/num_stw_US_200_Activ_tanh_Dropout_0.1_Hsize_3_mlnrep_ndcg_2000_10000_0_rank.npy,../../data/processed/newsgroups/directions/fil/num_stw_US_200_Activ_tanh_Dropout_0.1_Hsize_3_mlnrep_ndcg_2000_10000_0_dir.npy
